sample_index,t_elapsed_sec,raw_lat,raw_lon,raw_enu_e,raw_enu_n,raw_speed_mps,raw_course_deg,raw_hdop,raw_sats,gnss_age_sec,filt_lat,filt_lon,filt_enu_e,filt_enu_n,filt_speed_mps,filt_course_deg,filt_ve,filt_vn,is_filtered,filter_mode,innovation_dist_m,displacement_m,accepted_count,rejected_count,reseed_count,filter_gnss_age_sec
280,55.8,12.9356858,77.6208823,7.388,7.603,1.53,,1.74,6,0.04,12.9356827,77.6208834,7.508,7.258,0.15,,0.0,0.0,True,stationary,0.06,0.28,518,0,2,1.02
281,56.0,12.9356858,77.6208823,7.388,7.603,1.53,,1.74,6,0.24,12.9357166,77.6208806,7.204,11.032,0.9,3.2,0.05,0.899,True,moving,0.07,0.37,519,0,2,0.15
282,56.2,12.9356858,77.6208823,7.388,7.603,1.53,,1.74,6,0.44,12.9357183,77.6208807,7.215,11.221,0.9,3.2,0.05,0.899,True,moving,0.07,0.37,519,0,2,0.35
283,56.4,12.9356858,77.6208823,7.388,7.603,1.53,,1.74,6,0.64,12.93572,77.6208808,7.226,11.41,0.9,3.2,0.05,0.899,True,moving,0.07,0.37,519,0,2,0.55
284,56.6,12.9356858,77.6208823,7.388,7.603,1.53,,1.74,6,0.84,12.9357218,77.6208809,7.237,11.611,0.9,3.2,0.05,0.899,True,moving,0.07,0.37,519,0,2,0.75
285,56.8,12.9356858,77.6208823,7.388,7.603,0.0,,1.2,6,0.04,12.9357235,77.620881,7.247,11.8,0.9,3.2,0.05,0.899,True,moving,0.07,0.37,519,0,2,0.95
286,57.0,12.9356858,77.6208823,7.388,7.603,0.0,,1.2,6,0.24,12.9357121,77.6208815,7.302,10.531,0.51,7.1,0.063,0.506,True,moving,1.19,4.39,520,0,2,0.08
287,57.2,12.9356858,77.6208823,7.388,7.603,0.0,,1.2,6,0.44,12.935713,77.6208816,7.313,10.631,0.51,7.1,0.063,0.506,True,moving,1.19,4.39,520,0,2,0.28
288,57.4,12.9356858,77.6208823,7.388,7.603,0.0,,1.2,6,0.64,12.935714,77.6208817,7.323,10.742,0.51,7.1,0.063,0.506,True,moving,1.19,4.39,520,0,2,0.48
289,57.6,12.9356858,77.6208823,7.388,7.603,0.0,,1.2,6,0.84,12.935715,77.6208819,7.345,10.854,0.51,7.1,0.063,0.506,True,moving,1.19,4.39,520,0,2,0.68
290,57.8,12.9356858,77.6208823,7.388,7.603,0.0,,1.39,6,0.04,12.9357062,77.6208821,7.367,9.874,0.07,,0.0,0.0,True,stationary,0.79,3.35,521,0,2,0.02
291,58.0,12.9356858,77.6208823,7.388,7.603,0.0,,1.39,6,0.24,12.9357062,77.6208821,7.367,9.874,0.07,,0.0,0.0,True,stationary,0.79,3.35,521,0,2,0.22
292,58.2,12.9356858,77.6208823,7.388,7.603,0.0,,1.39,6,0.44,12.9357062,77.6208822,7.378,9.874,0.06,,0.0,0.0,True,stationary,0.79,3.35,521,0,2,0.42
293,58.4,12.9356858,77.6208823,7.388,7.603,0.0,,1.39,6,0.64,12.9357062,77.6208824,7.399,9.874,0.06,,0.0,0.0,True,stationary,0.79,3.35,521,0,2,0.62
294,58.6,12.9356858,77.6208823,7.388,7.603,0.0,,1.39,6,0.84,12.9357062,77.6208825,7.41,9.874,0.06,,0.0,0.0,True,stationary,0.79,3.35,521,0,2,0.82
295,58.8,12.9356858,77.6208823,7.388,7.603,0.0,,1.2,6,0.04,12.9357062,77.6208826,7.421,9.874,0.06,,0.0,0.0,True,stationary,0.79,3.35,521,0,2,1.02
296,59.0,12.9356858,77.6208823,7.388,7.603,0.0,,1.2,6,0.24,12.9356952,77.6208825,7.41,8.65,0.5,174.9,0.044,-0.498,True,moving,0.51,2.28,522,0,2,0.13
297,59.2,12.9356858,77.6208823,7.388,7.603,0.0,,1.2,6,0.44,12.9356942,77.6208826,7.421,8.538,0.5,174.9,0.044,-0.498,True,moving,0.51,2.28,522,0,2,0.33
298,59.4,12.9356858,77.6208823,7.388,7.603,0.0,,1.2,6,0.64,12.9356933,77.6208827,7.432,8.438,0.5,174.9,0.044,-0.498,True,moving,0.51,2.28,522,0,2,0.53
299,59.6,12.9356858,77.6208823,7.388,7.603,0.0,,1.2,6,0.84,12.9356923,77.6208827,7.432,8.327,0.5,174.9,0.044,-0.498,True,moving,0.51,2.28,522,0,2,0.73
300,59.8,12.9356802,77.620865,5.512,6.98,1.32,,1.51,6,0.04,12.9356914,77.6208828,7.443,8.227,0.5,174.9,0.044,-0.498,True,moving,0.51,2.28,522,0,2,0.93
301,60.0,12.9356802,77.620865,5.512,6.98,1.32,,1.51,6,0.24,12.9357045,77.6208777,6.889,9.685,1.21,359.3,-0.015,1.21,True,moving,0.45,2.25,523,0,2,0.06
302,60.2,12.9356802,77.620865,5.512,6.98,1.32,,1.51,6,0.44,12.9357068,77.6208777,6.889,9.941,1.21,359.3,-0.015,1.21,True,moving,0.45,2.25,523,0,2,0.26
303,60.4,12.9356802,77.620865,5.512,6.98,1.32,,1.51,6,0.64,12.9357092,77.6208776,6.879,10.208,1.21,359.3,-0.015,1.21,True,moving,0.45,2.25,523,0,2,0.46
304,60.6,12.9356802,77.620865,5.512,6.98,1.32,,1.51,6,0.84,12.9357115,77.6208776,6.879,10.464,1.21,359.3,-0.015,1.21,True,moving,0.45,2.25,523,0,2,0.66
305,60.8,12.9356802,77.620865,5.512,6.98,0.0,,1.2,6,0.05,12.9357027,77.6208734,6.423,9.484,1.01,354.8,-0.092,1.006,True,moving,1.09,3.98,524,0,2,0.02
306,61.0,12.9356802,77.620865,5.512,6.98,0.0,,1.2,6,0.24,12.9357027,77.6208734,6.423,9.484,1.01,354.8,-0.092,1.006,True,moving,1.09,3.98,524,0,2,0.21
307,61.2,12.9356802,77.620865,5.512,6.98,0.0,,1.2,6,0.44,12.9357047,77.6208732,6.401,9.707,1.01,354.8,-0.092,1.006,True,moving,1.09,3.98,524,0,2,0.41
308,61.4,12.9356802,77.620865,5.512,6.98,0.0,,1.2,6,0.64,12.9357066,77.6208731,6.39,9.919,1.01,354.8,-0.092,1.006,True,moving,1.09,3.98,524,0,2,0.61
309,61.6,12.9356802,77.620865,5.512,6.98,0.0,,1.2,6,0.84,12.9357085,77.6208729,6.369,10.13,1.01,354.8,-0.092,1.006,True,moving,1.09,3.98,524,0,2,0.81
310,61.8,12.9356755,77.6208628,5.273,6.457,1.33,,1.2,6,0.04,12.9357105,77.6208727,6.347,10.353,1.01,354.8,-0.092,1.006,True,moving,1.09,3.98,524,0,2,1.01
311,62.0,12.9356755,77.6208628,5.273,6.457,1.33,,1.2,6,0.24,12.9357037,77.6208703,6.087,9.596,1.28,359.4,-0.013,1.28,True,moving,1.09,4.24,525,0,2,0.14
312,62.2,12.9356755,77.6208628,5.273,6.457,1.33,,1.2,6,0.44,12.9357061,77.6208703,6.087,9.863,1.28,359.4,-0.013,1.28,True,moving,1.09,4.24,525,0,2,0.34
313,62.4,12.9356755,77.6208628,5.273,6.457,1.33,,1.2,6,0.64,12.9357086,77.6208702,6.076,10.141,1.28,359.4,-0.013,1.28,True,moving,1.09,4.24,525,0,2,0.54
314,62.6,12.9356755,77.6208628,5.273,6.457,1.33,,1.2,6,0.84,12.935711,77.6208702,6.076,10.408,1.28,359.4,-0.013,1.28,True,moving,1.09,4.24,525,0,2,0.74
315,62.8,12.9356783,77.620853,4.21,6.768,1.28,,1.38,6,0.04,12.9357135,77.6208702,6.076,10.687,1.28,359.4,-0.013,1.28,True,moving,1.09,4.24,525,0,2,0.94
316,63.0,12.9356783,77.620853,4.21,6.768,1.28,,1.38,6,0.24,12.9357086,77.6208669,5.718,10.141,1.26,359.6,-0.009,1.26,True,moving,1.17,4.58,526,0,2,0.07
317,63.2,12.9356783,77.620853,4.21,6.768,1.28,,1.38,6,0.44,12.935711,77.6208668,5.707,10.408,1.26,359.6,-0.009,1.26,True,moving,1.17,4.58,526,0,2,0.27
318,63.4,12.9356783,77.620853,4.21,6.768,1.28,,1.38,6,0.64,12.9357134,77.6208668,5.707,10.676,1.26,359.6,-0.009,1.26,True,moving,1.17,4.58,526,0,2,0.47
319,63.6,12.9356783,77.620853,4.21,6.768,1.28,,1.38,6,0.84,12.9357159,77.6208668,5.707,10.954,1.26,359.6,-0.009,1.26,True,moving,1.17,4.58,526,0,2,0.67
320,63.8,12.9356783,77.620853,4.21,6.768,0.0,,1.38,6,0.04,12.9357107,77.6208642,5.425,10.375,1.06,355.7,-0.079,1.057,True,moving,1.22,4.7,527,0,2,0.02
321,64.0,12.9356783,77.620853,4.21,6.768,0.0,,1.38,6,0.24,12.9357107,77.6208642,5.425,10.375,1.06,355.7,-0.079,1.057,True,moving,1.22,4.7,527,0,2,0.22
322,64.2,12.9356783,77.620853,4.21,6.768,0.0,,1.38,6,0.44,12.9357129,77.620864,5.403,10.62,1.06,355.7,-0.079,1.057,True,moving,1.22,4.7,527,0,2,0.42
323,64.4,12.9356783,77.620853,4.21,6.768,0.0,,1.38,6,0.64,12.9357149,77.6208638,5.381,10.843,1.06,355.7,-0.079,1.057,True,moving,1.22,4.7,527,0,2,0.62
324,64.6,12.9356783,77.620853,4.21,6.768,0.0,,1.38,6,0.84,12.9357169,77.6208637,5.37,11.065,1.06,355.7,-0.079,1.057,True,moving,1.22,4.7,527,0,2,0.82
325,64.8,12.9356878,77.6208547,4.394,7.826,0.0,,1.38,6,0.04,12.935719,77.6208635,5.349,11.299,1.06,355.7,-0.079,1.057,True,moving,1.22,4.7,527,0,2,1.02
326,65.0,12.9356878,77.6208547,4.394,7.826,0.0,,1.38,6,0.24,12.9357103,77.6208606,5.034,10.33,0.51,333.1,-0.231,0.455,True,moving,0.91,3.81,528,0,2,0.13
327,65.2,12.9356878,77.6208547,4.394,7.826,0.0,,1.38,6,0.44,12.9357112,77.6208601,4.98,10.431,0.51,333.1,-0.231,0.455,True,moving,0.91,3.81,528,0,2,0.33
328,65.4,12.9356878,77.6208547,4.394,7.826,0.0,,1.38,6,0.64,12.9357121,77.6208597,4.936,10.531,0.51,333.1,-0.231,0.455,True,moving,0.91,3.81,528,0,2,0.53
329,65.6,12.9356878,77.6208547,4.394,7.826,0.0,,1.38,6,0.84,12.9357129,77.6208592,4.882,10.62,0.51,333.1,-0.231,0.455,True,moving,0.91,3.81,528,0,2,0.73
330,65.8,12.9356878,77.6208547,4.394,7.826,0.0,,1.56,6,0.04,12.9357138,77.6208587,4.828,10.72,0.51,333.1,-0.231,0.455,True,moving,0.91,3.81,528,0,2,0.93
331,66.0,12.9356878,77.6208547,4.394,7.826,0.0,,1.56,6,0.24,12.9357032,77.6208568,4.622,9.54,0.34,,0.0,0.0,True,stationary,0.59,3.02,529,0,2,0.05
332,66.2,12.9356878,77.6208547,4.394,7.826,0.0,,1.56,6,0.44,12.9357029,77.6208562,4.557,9.507,0.33,,0.0,0.0,True,stationary,0.59,3.02,529,0,2,0.25
333,66.4,12.9356878,77.6208547,4.394,7.826,0.0,,1.56,6,0.64,12.9357027,77.6208556,4.492,9.484,0.31,,0.0,0.0,True,stationary,0.59,3.02,529,0,2,0.45
334,66.6,12.9356878,77.6208547,4.394,7.826,0.0,,1.56,6,0.84,12.9357024,77.6208551,4.437,9.451,0.3,,0.0,0.0,True,stationary,0.59,3.02,529,0,2,0.66
335,66.8,12.9356878,77.6208547,4.394,7.826,0.0,,1.2,6,0.04,12.9357024,77.6208551,4.437,9.451,0.3,,0.0,0.0,True,stationary,0.59,3.02,529,0,2,0.85
336,67.0,12.9356878,77.6208547,4.394,7.826,0.0,,1.2,6,0.24,12.9356934,77.6208546,4.383,8.449,0.57,206.4,-0.253,-0.511,True,moving,0.33,1.6,530,0,2,0.18
337,67.2,12.9356878,77.6208547,4.394,7.826,0.0,,1.2,6,0.44,12.9356924,77.6208541,4.329,8.338,0.57,206.4,-0.253,-0.511,True,moving,0.33,1.6,530,0,2,0.38
338,67.4,12.9356878,77.6208547,4.394,7.826,0.0,,1.2,6,0.64,12.9356914,77.6208536,4.275,8.227,0.57,206.4,-0.253,-0.511,True,moving,0.33,1.6,530,0,2,0.58
339,67.6,12.9356878,77.6208547,4.394,7.826,0.0,,1.2,6,0.84,12.9356905,77.6208531,4.22,8.126,0.57,206.4,-0.253,-0.511,True,moving,0.33,1.6,530,0,2,0.78
340,67.8,12.9356883,77.6208525,4.155,7.881,1.46,,1.51,6,0.04,12.9356895,77.6208526,4.166,8.015,0.57,206.4,-0.253,-0.511,True,moving,0.33,1.6,530,0,2,0.98
341,68.0,12.9356883,77.6208525,4.155,7.881,1.46,,1.51,6,0.24,12.9357068,77.6208547,4.394,9.941,1.36,359.5,-0.012,1.36,True,moving,0.01,0.05,531,0,2,0.11
342,68.2,12.9356883,77.6208525,4.155,7.881,1.46,,1.51,6,0.44,12.9357094,77.6208546,4.383,10.23,1.36,359.5,-0.012,1.36,True,moving,0.01,0.05,531,0,2,0.31
343,68.4,12.9356883,77.6208525,4.155,7.881,1.46,,1.51,6,0.64,12.935712,77.6208546,4.383,10.52,1.36,359.5,-0.012,1.36,True,moving,0.01,0.05,531,0,2,0.51
344,68.6,12.9356883,77.6208525,4.155,7.881,1.46,,1.51,6,0.84,12.9357146,77.6208546,4.383,10.809,1.36,359.5,-0.012,1.36,True,moving,0.01,0.05,531,0,2,0.71
345,68.8,12.9356883,77.6208525,4.155,7.881,0.0,,1.51,6,0.04,12.9357171,77.6208546,4.383,11.087,1.36,359.5,-0.012,1.36,True,moving,0.01,0.05,531,0,2,0.91
346,69.0,12.9356883,77.6208525,4.155,7.881,0.0,,1.51,6,0.24,12.9357115,77.620854,4.318,10.464,1.17,358.8,-0.025,1.17,True,moving,0.8,3.51,532,0,2,0.05
347,69.2,12.9356883,77.6208525,4.155,7.881,0.0,,1.51,6,0.44,12.9357137,77.620854,4.318,10.709,1.17,358.8,-0.025,1.17,True,moving,0.8,3.51,532,0,2,0.25
348,69.4,12.9356883,77.6208525,4.155,7.881,0.0,,1.51,6,0.64,12.935716,77.6208539,4.307,10.965,1.17,358.8,-0.025,1.17,True,moving,0.8,3.51,532,0,2,0.45
349,69.6,12.9356883,77.6208525,4.155,7.881,0.0,,1.51,6,0.84,12.9357182,77.6208539,4.307,11.21,1.17,358.8,-0.025,1.17,True,moving,0.8,3.51,532,0,2,0.65
350,69.8,12.9356883,77.6208525,4.155,7.881,0.0,,1.51,6,0.04,12.9357182,77.6208539,4.307,11.21,1.17,358.8,-0.025,1.17,True,moving,0.8,3.51,532,0,2,0.85
351,70.0,12.9356883,77.6208525,4.155,7.881,0.0,,1.51,6,0.24,12.9357104,77.6208534,4.253,10.342,0.7,356.5,-0.043,0.699,True,moving,0.79,3.59,533,0,2,0.18
352,70.2,12.9356883,77.6208525,4.155,7.881,0.0,,1.51,6,0.44,12.9357117,77.6208533,4.242,10.486,0.7,356.5,-0.043,0.699,True,moving,0.79,3.59,533,0,2,0.38
353,70.4,12.9356883,77.6208525,4.155,7.881,0.0,,1.51,6,0.64,12.935713,77.6208532,4.231,10.631,0.7,356.5,-0.043,0.699,True,moving,0.79,3.59,533,0,2,0.58
354,70.6,12.9356883,77.6208525,4.155,7.881,0.0,,1.51,6,0.84,12.9357144,77.6208531,4.22,10.787,0.7,356.5,-0.043,0.699,True,moving,0.79,3.59,533,0,2,0.78
355,70.8,12.9356825,77.6208435,3.179,7.236,1.37,,1.2,6,0.04,12.9357157,77.6208531,4.22,10.932,0.7,356.5,-0.043,0.699,True,moving,0.79,3.59,533,0,2,0.98
356,71.0,12.9356825,77.6208435,3.179,7.236,1.37,,1.2,6,0.24,12.9357096,77.6208499,3.873,10.253,1.3,359.4,-0.014,1.3,True,moving,0.87,3.98,534,0,2,0.12
357,71.2,12.9356825,77.6208435,3.179,7.236,1.37,,1.2,6,0.44,12.9357121,77.6208499,3.873,10.531,1.3,359.4,-0.014,1.3,True,moving,0.87,3.98,534,0,2,0.32
358,71.4,12.9356825,77.6208435,3.179,7.236,1.37,,1.2,6,0.64,12.9357146,77.6208498,3.862,10.809,1.3,359.4,-0.014,1.3,True,moving,0.87,3.98,534,0,2,0.52
359,71.6,12.9356825,77.6208435,3.179,7.236,1.37,,1.2,6,0.84,12.9357171,77.6208498,3.862,11.087,1.3,359.4,-0.014,1.3,True,moving,0.87,3.98,534,0,2,0.72
360,71.8,12.9356825,77.6208435,3.179,7.236,0.0,,1.38,6,0.04,12.9357196,77.6208498,3.862,11.366,1.3,359.4,-0.014,1.3,True,moving,0.87,3.98,534,0,2,0.92
361,72.0,12.9356825,77.6208435,3.179,7.236,0.0,,1.38,6,0.24,12.9357118,77.6208481,3.678,10.497,1.01,356.7,-0.058,1.008,True,moving,1.11,4.46,535,0,2,0.04
362,72.2,12.9356825,77.6208435,3.179,7.236,0.0,,1.38,6,0.44,12.9357138,77.620848,3.667,10.72,1.01,356.7,-0.058,1.008,True,moving,1.11,4.46,535,0,2,0.24
363,72.4,12.9356825,77.6208435,3.179,7.236,0.0,,1.38,6,0.64,12.9357157,77.6208479,3.656,10.932,1.01,356.7,-0.058,1.008,True,moving,1.11,4.46,535,0,2,0.45
364,72.6,12.9356825,77.6208435,3.179,7.236,0.0,,1.38,6,0.84,12.9357157,77.6208479,3.656,10.932,1.01,356.7,-0.058,1.008,True,moving,1.11,4.46,535,0,2,0.64
365,72.8,12.935664,77.6208345,2.202,5.176,1.86,,1.38,6,0.04,12.9357178,77.6208478,3.645,11.165,1.01,356.7,-0.058,1.008,True,moving,1.11,4.46,535,0,2,0.84
366,73.0,12.935664,77.6208345,2.202,5.176,1.86,,1.38,6,0.24,12.9357125,77.6208451,3.352,10.575,1.77,359.6,-0.012,1.77,True,moving,1.51,6.37,536,0,2,0.17
367,73.2,12.935664,77.6208345,2.202,5.176,1.86,,1.38,6,0.44,12.9357159,77.620845,3.342,10.954,1.77,359.6,-0.012,1.77,True,moving,1.51,6.37,536,0,2,0.37
368,73.4,12.935664,77.6208345,2.202,5.176,1.86,,1.38,6,0.64,12.9357193,77.620845,3.342,11.332,1.77,359.6,-0.012,1.77,True,moving,1.51,6.37,536,0,2,0.57
369,73.6,12.935664,77.6208345,2.202,5.176,1.86,,1.38,6,0.84,12.9357227,77.620845,3.342,11.711,1.77,359.6,-0.012,1.77,True,moving,1.51,6.37,536,0,2,0.77
370,73.8,12.9356502,77.6208262,1.302,3.64,1.86,,1.51,6,0.04,12.9357261,77.620845,3.342,12.089,1.77,359.6,-0.012,1.77,True,moving,1.51,6.37,536,0,2,0.97
371,74.0,12.9356502,77.6208262,1.302,3.64,1.86,,1.51,6,0.24,12.935716,77.6208417,2.984,10.965,1.82,359.7,-0.01,1.82,True,moving,2.14,9.06,537,0,2,0.1
372,74.2,12.9356502,77.6208262,1.302,3.64,1.86,,1.51,6,0.44,12.9357195,77.6208417,2.984,11.355,1.82,359.7,-0.01,1.82,True,moving,2.14,9.06,537,0,2,0.3
373,74.4,12.9356502,77.6208262,1.302,3.64,1.86,,1.51,6,0.64,12.935723,77.6208417,2.984,11.744,1.82,359.7,-0.01,1.82,True,moving,2.14,9.06,537,0,2,0.5
374,74.6,12.9356502,77.6208262,1.302,3.64,1.86,,1.51,6,0.84,12.9357265,77.6208417,2.984,12.134,1.82,359.7,-0.01,1.82,True,moving,2.14,9.06,537,0,2,0.7
375,74.8,12.9356563,77.620831,1.823,4.319,1.11,,1.73,6,0.04,12.9357299,77.6208416,2.973,12.512,1.82,359.7,-0.01,1.82,True,moving,2.14,9.06,537,0,2,0.9
376,75.0,12.9356563,77.620831,1.823,4.319,1.11,,1.73,6,0.24,12.9357204,77.6208403,2.832,11.455,1.13,359.8,-0.004,1.13,True,moving,1.85,8.67,538,0,2,0.04
377,75.2,12.9356563,77.620831,1.823,4.319,1.11,,1.73,6,0.44,12.9357226,77.6208403,2.832,11.7,1.13,359.8,-0.004,1.13,True,moving,1.85,8.67,538,0,2,0.24
378,75.4,12.9356563,77.620831,1.823,4.319,1.11,,1.73,6,0.64,12.9357248,77.6208403,2.832,11.945,1.13,359.8,-0.004,1.13,True,moving,1.85,8.67,538,0,2,0.44
379,75.6,12.9356563,77.620831,1.823,4.319,1.11,,1.73,6,0.84,12.9357248,77.6208403,2.832,11.945,1.13,359.8,-0.004,1.13,True,moving,1.85,8.67,538,0,2,0.64
380,75.8,12.935664,77.6208403,2.832,5.176,1.67,,1.51,6,0.04,12.935727,77.6208403,2.832,12.189,1.13,359.8,-0.004,1.13,True,moving,1.85,8.67,538,0,2,0.84
381,76.0,12.935664,77.6208403,2.832,5.176,1.67,,1.51,6,0.24,12.9357211,77.6208403,2.832,11.533,1.6,360.0,-0.0,1.6,True,moving,1.75,7.26,539,0,2,0.17
382,76.2,12.935664,77.6208403,2.832,5.176,1.67,,1.51,6,0.44,12.9357242,77.6208403,2.832,11.878,1.6,360.0,-0.0,1.6,True,moving,1.75,7.26,539,0,2,0.37
383,76.4,12.935664,77.6208403,2.832,5.176,1.67,,1.51,6,0.64,12.9357272,77.6208403,2.832,12.212,1.6,360.0,-0.0,1.6,True,moving,1.75,7.26,539,0,2,0.57
384,76.6,12.935664,77.6208403,2.832,5.176,1.67,,1.51,6,0.84,12.9357303,77.6208403,2.832,12.557,1.6,360.0,-0.0,1.6,True,moving,1.75,7.26,539,0,2,0.77
385,76.8,12.935664,77.6208403,2.832,5.176,0.0,,1.51,6,0.04,12.9357333,77.6208403,2.832,12.891,1.6,360.0,-0.0,1.6,True,moving,1.75,7.26,539,0,2,0.97
386,77.0,12.935664,77.6208403,2.832,5.176,0.0,,1.51,6,0.24,12.9357239,77.6208403,2.832,11.844,1.14,360.0,-0.0,1.14,True,moving,1.94,8.06,540,0,2,0.11
387,77.2,12.935664,77.6208403,2.832,5.176,0.0,,1.51,6,0.44,12.935726,77.6208403,2.832,12.078,1.14,360.0,-0.0,1.14,True,moving,1.94,8.06,540,0,2,0.32
388,77.4,12.935664,77.6208403,2.832,5.176,0.0,,1.51,6,0.64,12.9357283,77.6208403,2.832,12.334,1.14,360.0,-0.0,1.14,True,moving,1.94,8.06,540,0,2,0.51
389,77.6,12.935664,77.6208403,2.832,5.176,0.0,,1.51,6,0.84,12.9357305,77.6208403,2.832,12.579,1.14,360.0,-0.0,1.14,True,moving,1.94,8.06,540,0,2,0.71
390,77.8,12.935664,77.6208403,2.832,5.176,0.0,,1.51,6,0.04,12.9357327,77.6208403,2.832,12.824,1.14,360.0,-0.0,1.14,True,moving,1.94,8.06,540,0,2,0.92
391,78.0,12.935664,77.6208403,2.832,5.176,0.0,,1.51,6,0.24,12.9357123,77.6208403,2.832,10.553,0.13,,0.0,0.0,True,stationary,1.73,7.9,541,0,2,0.03
392,78.2,12.935664,77.6208403,2.832,5.176,0.0,,1.51,6,0.44,12.9357121,77.6208403,2.832,10.531,0.12,,0.0,0.0,True,stationary,1.73,7.9,541,0,2,0.23
393,78.4,12.935664,77.6208403,2.832,5.176,0.0,,1.51,6,0.65,12.9357119,77.6208403,2.832,10.509,0.12,,0.0,0.0,True,stationary,1.73,7.9,541,0,2,0.45
394,78.6,12.935664,77.6208403,2.832,5.176,0.0,,1.51,6,0.84,12.9357119,77.6208403,2.832,10.509,0.12,,0.0,0.0,True,stationary,1.73,7.9,541,0,2,0.63
395,78.8,12.9356828,77.6208478,3.645,7.269,0.0,,1.51,6,0.04,12.9357116,77.6208403,2.832,10.475,0.11,,0.0,0.0,True,stationary,1.73,7.9,541,0,2,0.83
396,79.0,12.9356828,77.6208478,3.645,7.269,0.0,,1.51,6,0.24,12.9356993,77.6208435,3.179,9.106,0.71,167.8,0.15,-0.694,True,moving,0.66,3.29,542,0,2,0.17
397,79.2,12.9356828,77.6208478,3.645,7.269,0.0,,1.51,6,0.44,12.935698,77.6208438,3.211,8.961,0.71,167.8,0.15,-0.694,True,moving,0.66,3.29,542,0,2,0.37
398,79.4,12.9356828,77.6208478,3.645,7.269,0.0,,1.51,6,0.64,12.9356967,77.6208441,3.244,8.817,0.71,167.8,0.15,-0.694,True,moving,0.66,3.29,542,0,2,0.57
399,79.6,12.9356828,77.6208478,3.645,7.269,0.0,,1.51,6,0.84,12.9356953,77.6208444,3.277,8.661,0.71,167.8,0.15,-0.694,True,moving,0.66,3.29,542,0,2,0.77
400,79.8,12.9356828,77.6208478,3.645,7.269,0.0,,1.73,6,0.04,12.935694,77.6208447,3.309,8.516,0.71,167.8,0.15,-0.694,True,moving,0.66,3.29,542,0,2,0.97
401,80.0,12.9356828,77.6208478,3.645,7.269,0.0,,1.73,6,0.24,12.9356884,77.6208462,3.472,7.893,0.89,167.1,0.199,-0.868,True,moving,0.2,1.14,543,0,2,0.1
402,80.2,12.9356828,77.6208478,3.645,7.269,0.0,,1.73,6,0.44,12.9356867,77.6208466,3.515,7.703,0.89,167.1,0.199,-0.868,True,moving,0.2,1.14,543,0,2,0.3
403,80.4,12.9356828,77.6208478,3.645,7.269,0.0,,1.73,6,0.64,12.935685,77.620847,3.559,7.514,0.89,167.1,0.199,-0.868,True,moving,0.2,1.14,543,0,2,0.5
404,80.6,12.9356828,77.6208478,3.645,7.269,0.0,,1.73,6,0.84,12.9356834,77.6208474,3.602,7.336,0.89,167.1,0.199,-0.868,True,moving,0.2,1.14,543,0,2,0.7
405,80.8,12.9356828,77.6208478,3.645,7.269,0.0,,1.73,6,0.04,12.9356822,77.6208478,3.645,7.202,0.87,166.7,0.2,-0.847,True,moving,0.02,0.12,544,0,2,0.04
406,81.0,12.9356828,77.6208478,3.645,7.269,0.0,,1.73,6,0.24,12.9356813,77.620848,3.667,7.102,0.84,166.6,0.195,-0.817,True,moving,0.05,0.26,545,0,2,0.02
407,81.2,12.9356828,77.6208478,3.645,7.269,0.0,,1.73,6,0.44,12.9356797,77.6208484,3.711,6.924,0.84,166.6,0.195,-0.817,True,moving,0.05,0.26,545,0,2,0.23
408,81.4,12.9356828,77.6208478,3.645,7.269,0.0,,1.73,6,0.64,12.9356797,77.6208484,3.711,6.924,0.84,166.6,0.195,-0.817,True,moving,0.05,0.26,545,0,2,0.42
409,81.6,12.9356828,77.6208478,3.645,7.269,0.0,,1.73,6,0.84,12.9356781,77.6208488,3.754,6.746,0.84,166.6,0.195,-0.817,True,moving,0.05,0.26,545,0,2,0.62
410,81.8,12.9356828,77.6208478,3.645,7.269,0.0,,1.73,6,0.04,12.9356765,77.6208492,3.797,6.568,0.84,166.6,0.195,-0.817,True,moving,0.05,0.26,545,0,2,0.82
411,82.0,12.9356828,77.6208478,3.645,7.269,0.0,,1.73,6,0.24,12.9356782,77.6208489,3.765,6.757,0.69,166.4,0.162,-0.671,True,moving,0.16,0.89,546,0,2,0.16
412,82.2,12.9356828,77.6208478,3.645,7.269,0.0,,1.73,6,0.44,12.9356769,77.6208492,3.797,6.612,0.69,166.4,0.162,-0.671,True,moving,0.16,0.89,546,0,2,0.36
413,82.4,12.9356828,77.6208478,3.645,7.269,0.0,,1.73,6,0.64,12.9356756,77.6208495,3.83,6.468,0.69,166.4,0.162,-0.671,True,moving,0.16,0.89,546,0,2,0.56
414,82.6,12.9356828,77.6208478,3.645,7.269,0.0,,1.73,6,0.84,12.9356743,77.6208498,3.862,6.323,0.69,166.4,0.162,-0.671,True,moving,0.16,0.89,546,0,2,0.76
415,82.8,12.9356828,77.6208478,3.645,7.269,0.0,,1.73,5,0.04,12.935673,77.6208501,3.895,6.178,0.69,166.4,0.162,-0.671,True,moving,0.16,0.89,546,0,2,0.96
416,83.0,12.9356828,77.6208478,3.645,7.269,0.0,,1.73,5,0.24,12.9356772,77.6208492,3.797,6.646,0.45,166.2,0.107,-0.437,True,moving,0.21,1.26,547,0,2,0.1
